DTSTART,DTEND,CALENDAR,DURATION,CREATED,TITLE
2025-07-10 13:00:00,2025-07-10 15:00:00,PUC,2.0,2025-05-13 00:19:00,Attend ADM1019 - Introduction to Finance class
2025-07-10 15:00:00,2025-07-10 17:00:00,PUC,2.0,2025-05-13 01:22:00,Attend INF1629 - Software Engineering Principles class
2025-07-14 15:00:00,2025-07-14 17:00:00,PUC,2.0,2025-05-13 00:21:00,Attend INF1410 - IT Project Management class
2025-07-15 11:00:00,2025-07-15 13:00:00,PUC,2.0,2025-05-13 00:19:00,Attend INF1608 - Numerical Analysis class
2025-07-15 13:00:00,2025-07-15 15:00:00,PUC,2.0,2025-05-13 00:19:00,Attend ADM1019 - Introduction to Finance class
2025-07-16 15:00:00,2025-07-16 17:00:00,PUC,2.0,2025-05-13 00:21:00,Attend INF1410 - IT Project Management class
2025-07-17 13:00:00,2025-07-17 15:00:00,PUC,2.0,2025-05-13 00:19:00,Attend ADM1019 - Introduction to Finance class
2025-07-17 15:00:00,2025-07-17 17:00:00,PUC,2.0,2025-05-13 01:22:00,Attend INF1629 - Software Engineering Principles class
2021-05-19 19:00:00,2021-05-19 20:30:00,Saúde,1.5,2021-05-18 21:23:00,Go to psychiatrist appointment
2021-07-08 11:00:00,2021-07-08 13:00:00,Compromisso,2.0,2021-07-07 23:53:00,Take exam 3
2021-09-03 16:00:00,2021-09-03 17:00:00,Saúde,1.0,2021-09-01 15:56:00,Go to psychologist appointment
2022-02-02 18:00:00,2022-02-02 18:50:00,Saúde,0.83333333333333,2022-02-01 13:59:00,Go to psychologist appointment
2022-07-23 12:00:00,2022-07-23 13:00:00,Compromisso,1.0,2022-07-26 12:30:00,Go to driving lesson
2022-08-20 12:40:00,2022-08-20 14:40:00,Compromisso,2.0,2022-08-09 07:49:00,Go to driving lesson
2022-08-27 12:30:00,2022-08-27 14:10:00,Compromisso,1.6666666666667,2022-08-27 12:14:00,Go to driving lesson
2022-09-17 08:00:00,2022-09-17 12:00:00,Compromisso,4.0,2022-09-13 13:28:00,Go to driving lesson
2022-09-24 10:30:00,2022-09-24 14:10:00,Compromisso,3.6666666666667,2022-09-21 22:31:00,Go to driving lesson
2022-10-01 08:00:00,2022-10-01 11:50:00,Compromisso,3.8333333333333,2022-09-26 01:42:00,Go to driving lesson
2022-10-08 09:00:00,2022-10-08 13:50:00,Compromisso,4.8333333333333,2022-09-27 00:00:00,Go to driving lesson
2022-10-15 08:00:00,2022-10-15 12:00:00,Compromisso,4.0,2022-10-15 02:33:00,Go to driving lesson
2022-12-05 12:00:00,2022-12-05 13:00:00,Compromisso,1.0,2022-11-21 21:19:00,Go to guitar class
2023-01-13 13:30:00,2023-01-13 14:00:00,Compromisso,0.5,2023-01-13 17:20:00,Get a haircut
2023-01-23 12:00:00,2023-01-23 13:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-01-30 12:00:00,2023-01-30 13:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-02-06 12:00:00,2023-02-06 13:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-02-09 12:00:00,2023-02-09 13:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-02-13 12:00:00,2023-02-13 13:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-02-20 12:00:00,2023-02-20 13:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-02-27 12:00:00,2023-02-27 13:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-03-10 11:00:00,2023-03-10 12:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-03-17 11:00:00,2023-03-17 12:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-03-24 11:00:00,2023-03-24 12:00:00,Compromisso,1.0,2023-01-16 06:18:00,Go to music class
2023-04-01 09:40:00,2023-04-01 14:40:00,Compromisso,5.0,2023-03-26 20:14:00,Go to driving lesson
2023-05-12 10:00:00,2023-05-12 13:00:00,Compromisso,3.0,2023-05-11 22:48:00,Go downtown
2023-05-13 12:00:00,2023-05-13 12:50:00,Compromisso,0.83333333333333,2023-05-08 17:59:00,Go to driving lesson
2023-05-19 11:30:00,2023-05-19 12:30:00,Compromisso,1.0,2023-05-17 16:48:00,Attend talk at PUC
2023-06-05 03:00:00,2023-06-05 09:00:00,Compromisso,6.0,2023-06-04 18:13:00,Take the practical driving test
2023-12-01 18:12:00,2023-12-01 19:12:00,Compromisso,1.0,2023-11-21 23:04:00,Go to the DMV
2024-01-03 18:00:00,2024-01-03 19:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a singing class
2024-01-03 19:00:00,2024-01-03 20:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a guitar class
2024-01-10 18:00:00,2024-01-10 19:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a singing class
2024-01-10 19:00:00,2024-01-10 20:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a guitar class
2024-01-17 18:00:00,2024-01-17 19:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a singing class
2024-01-17 19:00:00,2024-01-17 20:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a guitar class
2024-01-18 11:00:00,2024-01-18 12:00:00,Compromisso,1.0,2024-01-18 10:23:00,Get a haircut
2024-01-24 18:00:00,2024-01-24 19:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a singing class
2024-01-24 19:00:00,2024-01-24 20:00:00,Compromisso,1.0,2023-12-28 17:01:00,Take a guitar class
2024-02-07 19:00:00,2024-02-07 20:00:00,Compromisso,1.0,2024-02-07 07:29:00,Take a singing class
2024-05-30 14:00:00,2024-05-30 14:30:00,Compromisso,0.5,2024-05-29 19:23:00,Get a haircut
2025-03-14 19:00:00,2025-03-14 19:45:00,Compromisso,0.75,2025-03-11 16:38:00,Get a haircut
2025-04-16 20:00:00,2025-04-16 21:00:00,Compromisso,1.0,2025-04-16 14:39:00,Talk with Pedro
2022-04-13 00:00:00,2022-04-19 00:00:00,Exames,144.0,2022-04-13 15:04:00,Take Algebra test 2
2022-04-25 11:00:00,2022-04-25 12:00:00,Exames,1.0,2022-04-23 15:36:00,Take the driving test
2022-05-05 09:00:00,2022-05-05 10:45:00,Exames,1.75,2022-04-26 09:54:00,Take INF1018 exam 1
2022-05-07 09:00:00,2022-05-07 11:00:00,Exames,2.0,2022-03-08 07:22:00,Take Modular Programming exam 1
2022-05-20 00:00:00,2022-05-24 00:00:00,Exames,96.0,2022-05-16 10:39:00,Take Algebra test 3
2022-06-10 00:00:00,2022-06-14 00:00:00,Exames,96.0,2022-05-16 10:40:00,Take Algebra test 4
2022-06-21 09:00:00,2022-06-21 10:45:00,Exames,1.75,2022-06-18 20:41:00,Take inf1018 exam 2
2022-07-01 17:00:00,2022-07-01 18:50:00,Exames,1.8333333333333,2022-06-27 02:16:00,Take Algebra exam 3
2022-07-02 09:00:00,2022-07-02 11:00:00,Exames,2.0,2022-05-06 21:05:00,Take Modular Programming exam 2
2022-09-06 17:00:00,2022-09-06 18:50:00,Exames,1.8333333333333,2022-09-04 21:03:00,Take Calculus exam 1
2022-09-08 07:00:00,2022-09-08 08:00:00,Exames,1.0,2022-09-05 20:52:00,Take Algebra Test 1 with Maple
2022-09-09 00:00:00,2022-09-13 00:00:00,Exames,96.0,2022-09-09 16:05:00,Take Algebra assessment 2
2022-09-09 17:00:00,2022-09-09 18:45:00,Exames,1.75,2022-09-08 08:35:00,Take Algebra exam 1
2022-09-12 09:00:00,2022-09-12 11:00:00,Exames,2.0,2022-09-08 08:43:00,Take computational probability test 1
2022-09-13 17:00:00,2022-09-13 18:00:00,Exames,1.0,2022-09-12 16:27:00,Take the Calculus Lab 1 evaluation
2022-09-27 00:00:00,2022-10-11 00:00:00,Exames,336.0,2022-09-29 11:42:00,Do assignment 3 for Introduction to Computer Architecture
2022-09-27 17:00:00,2022-09-30 17:00:00,Exames,72.0,2022-09-29 17:58:00,Do the ProbComp G1 assignment
2022-09-28 09:00:00,2022-09-28 11:00:00,Exames,2.0,2022-09-15 20:32:00,Take Test 2 of Computational Probability
2022-09-30 00:00:00,2022-10-06 00:00:00,Exames,144.0,2022-09-29 21:58:00,Take Algebra assessment 3
2022-10-11 09:00:00,2022-10-11 11:00:00,Exames,2.0,2022-09-13 10:36:00,Take Introduction to Computer Architecture exam 1
2022-10-12 00:00:00,2022-10-18 00:00:00,Exames,144.0,2022-10-12 00:00:00,Take Algebra assessment 4
2022-10-18 07:00:00,2022-10-18 08:00:00,Exames,1.0,2022-09-29 07:41:00,Take Algebra Test 2 with Maple
2022-10-19 17:00:00,2022-10-19 19:50:00,Exames,2.8333333333333,2022-09-29 07:42:00,Take Algebra exam 2
2022-10-20 13:00:00,2022-10-20 14:00:00,Exames,1.0,2022-10-20 12:02:00,Complete the week 6 activity
2022-10-21 09:00:00,2022-10-21 10:00:00,Exames,1.0,2022-10-20 12:02:00,Do the Week 7 activity
2022-10-21 09:00:00,2022-10-21 10:00:00,Exames,1.0,2022-10-20 12:03:00,Do week 8 activity
2022-10-21 17:00:00,2022-10-22 17:00:00,Exames,24.0,2022-09-29 07:44:00,Do Calculus activity 2
2022-10-22 09:00:00,2022-10-22 10:00:00,Exames,1.0,2022-10-20 12:03:00,Do the week 10 activity
2022-10-22 09:00:00,2022-10-22 10:00:00,Exames,1.0,2022-10-20 12:03:00,Do the week 9 activity
2022-10-23 09:00:00,2022-10-23 10:00:00,Exames,1.0,2022-10-20 12:03:00,Do week 11 activity
2022-10-24 17:00:00,2022-10-24 18:50:00,Exames,1.8333333333333,2022-09-29 07:45:00,Take Calculus 2 exam
2022-10-27 17:00:00,2022-10-27 18:00:00,Exames,1.0,2022-09-29 07:45:00,Take the Calculus Lab 2 assessment
2022-10-29 17:00:00,2022-10-30 00:00:00,Exames,7.0,2022-10-29 16:11:00,Take the extra Algebra assessment
2022-11-01 00:00:00,2022-11-03 00:00:00,Exames,48.0,2022-11-01 08:08:00,Take the extra Algebra assessment
2022-11-04 00:00:00,2022-11-07 00:00:00,Exames,72.0,2022-11-04 16:25:00,Take the extra algebra assessment
2022-11-11 00:00:00,2022-11-16 00:00:00,Exames,120.0,2022-11-10 10:37:00,Take Algebra assessment 5
2022-11-18 00:00:00,2022-11-21 00:00:00,Exames,72.0,2022-11-20 18:35:00,Take Algebra assessment 6
2022-11-22 07:00:00,2022-11-22 08:00:00,Exames,1.0,2022-11-21 19:38:00,Take Algebra test 3
2022-11-25 17:00:00,2022-11-25 18:00:00,Exames,1.0,2022-11-21 21:18:00,Take Algebra exam 3
2022-12-01 10:00:00,2022-12-01 11:00:00,Exames,1.0,2022-11-22 10:58:00,Take Introduction to Computer Architecture Exam 2
2023-04-25 00:00:00,2023-04-27 00:00:00,Exames,48.0,2023-04-23 23:42:00,Do a test activity
2023-06-06 17:00:00,2023-06-06 19:00:00,Exames,2.0,2023-06-05 19:57:00,Take database test 1
2023-06-21 11:00:00,2023-06-21 13:00:00,Exames,2.0,2023-06-20 22:51:00,Take Software Testing and Measurement Exam 2
2023-06-28 08:20:00,2023-06-28 09:00:00,Exames,0.66666666666667,2023-06-27 16:44:00,Present Object-Oriented Programming project
2023-06-29 07:00:00,2023-06-29 09:00:00,Exames,2.0,2023-06-27 16:47:00,Take database test 2
2023-06-29 11:00:00,2023-06-29 13:00:00,Exames,2.0,2023-06-27 16:48:00,Take Operating Systems exam 2
2023-08-23 11:00:00,2023-08-23 13:00:00,PUC,2.0,2023-08-20 15:37:00,Participate in the mapping
2023-08-29 08:00:00,2023-08-29 16:00:00,Exames,8.0,2023-08-26 03:19:00,Participate in the alternative mapping
2023-10-05 11:00:00,2023-10-05 12:00:00,Exames,1.0,2023-09-18 13:19:00,Take Computer Networks Exam 1
2023-10-10 13:00:00,2023-10-10 15:00:00,Exames,2.0,2023-09-21 13:36:00,
2024-03-13 08:00:00,2024-03-13 10:00:00,PUC,2.0,2024-03-12 00:57:00,Participate in the mapping
2024-06-25 11:00:00,2024-06-25 13:00:00,Exames,2.0,2024-06-20 12:29:00,Take Advanced Data Structures exam 2
2024-07-04 11:00:00,2024-07-04 13:00:00,Exames,2.0,2024-07-03 21:31:00,Present the second assignment
2024-07-05 11:00:00,2024-07-05 13:00:00,Exames,2.0,2024-07-03 21:32:00,Take the final exam of Advanced Data Structures
2024-08-23 08:00:00,2024-08-23 10:00:00,PUC,2.0,2024-08-23 01:33:00,Participate in the mapping
2024-09-11 09:00:00,2024-09-11 11:00:00,Exames,2.0,2024-08-12 09:41:00,Take Analysis of Algorithms exam 1
2024-09-23 11:00:00,2024-09-23 13:00:00,Exames,2.0,2024-09-16 11:07:00,Take exam 1 on lexical and syntactic analyzers
2024-09-24 09:00:00,2024-09-24 11:00:00,Exames,2.0,2024-09-09 23:26:00,Take Computational Probability exam 1
2024-10-21 09:00:00,2024-10-21 11:00:00,Exames,2.0,2024-08-12 09:42:00,Take Algorithms Analysis exam 2
2024-11-05 09:00:00,2024-11-05 11:00:00,Exames,2.0,2024-11-04 09:34:00,Take Computational Probability exam 2
2024-11-25 11:00:00,2024-11-25 13:00:00,Exames,2.0,2024-11-24 16:17:00,Take the Lexical and Syntactic Analyzers exam 2
2024-11-27 09:00:00,2024-11-27 11:00:00,Exames,2.0,2024-10-30 12:53:00,Take Algorithms Analysis exam 3
2024-11-29 09:00:00,2024-11-29 11:00:00,Exames,2.0,2024-11-12 16:07:00,Present at the internship
2024-12-03 09:00:00,2024-12-03 11:00:00,Exames,2.0,2024-11-28 20:12:00,Take Computational Probability exam 2
2025-01-25 21:00:00,2025-01-26 03:00:00,Social,6.0,2025-01-22 14:22:00,Go to the birusamba de verão
2025-05-15 17:00:00,2025-05-15 18:30:00,Exames,1.5,2025-05-13 00:32:00,Take Calculus test 2
2025-06-13 17:00:00,2025-06-13 18:30:00,Exames,1.5,2025-06-02 15:50:00,Take Calculus test 2
2025-06-27 17:00:00,2025-06-27 18:50:00,Exames,1.8333333333333,2025-06-21 15:41:00,Take Calculus exam 3
2021-11-01 19:30:00,2021-11-01 20:30:00,Saúde,1.0,2021-10-25 11:01:00,Consult with Dr. Bruno
2022-01-20 10:45:00,2022-01-20 12:45:00,Saúde,2.0,2022-01-20 06:38:00,Have chiropractic
2022-01-24 14:00:00,2022-01-24 14:50:00,Saúde,0.83333333333333,2022-03-05 12:53:00,Go to psychologist appointment
2022-01-25 08:10:00,2022-01-25 09:05:00,Saúde,0.91666666666667,2022-01-20 09:06:00,Have an imaging exam
2022-01-27 14:45:00,2022-01-27 16:45:00,Saúde,2.0,2022-01-24 09:01:00,Have chiropractic
2022-02-07 13:10:00,2022-02-07 14:00:00,Saúde,0.83333333333333,2022-02-06 19:36:00,Go to psychologist appointment
2022-02-09 15:00:00,2022-02-09 17:00:00,Saúde,2.0,2022-02-07 20:27:00,Consult the surgeon
2022-02-10 14:45:00,2022-02-10 16:30:00,Saúde,1.75,2022-02-01 00:26:00,Have chiropractic
2022-02-15 13:00:00,2022-02-15 13:50:00,Saúde,0.83333333333333,2022-02-14 11:52:00,Go to psychologist appointment
2022-02-16 14:45:00,2022-02-16 18:00:00,Saúde,3.25,2022-02-01 00:25:00,Have chiropractic
2022-02-22 13:00:00,2022-02-22 13:50:00,Saúde,0.83333333333333,2022-02-21 00:53:00,Go to psychologist appointment
2022-02-22 16:30:00,2022-02-22 17:30:00,Saúde,1.0,2022-02-19 23:24:00,See the orthopedist
2022-03-03 14:45:00,2022-03-03 16:45:00,Saúde,2.0,2022-02-22 13:00:00,Have chiropractic
2022-04-06 10:00:00,2022-04-06 10:50:00,Saúde,0.83333333333333,2022-04-01 13:15:00,Go to psychologist appointment
2022-04-09 15:00:00,2022-04-09 16:00:00,Saúde,1.0,2022-03-26 10:06:00,Have an imaging exam
2022-04-14 11:20:00,2022-04-14 12:00:00,Saúde,0.66666666666667,2022-04-14 10:16:00,Consult the dermatologist
2022-04-21 07:45:00,2022-04-21 08:30:00,Saúde,0.75,2022-04-09 18:51:00,Have a blood test
2022-04-21 09:00:00,2022-04-21 09:55:00,Saúde,0.91666666666667,2022-04-09 18:52:00,Have an imaging exam
2022-05-05 19:00:00,2022-05-05 19:50:00,Saúde,0.83333333333333,2022-05-05 11:17:00,Go to psychologist appointment
2022-05-13 11:00:00,2022-05-13 11:50:00,Saúde,0.83333333333333,2022-05-12 22:41:00,Go to psychologist appointment
2022-05-20 09:00:00,2022-05-20 10:30:00,Saúde,1.5,2022-05-20 08:16:00,Consult with Dr. Bruno
2022-07-16 10:30:00,2022-07-16 11:30:00,Saúde,1.0,2022-07-13 15:13:00,Have an endoscopy
2022-11-04 17:45:00,2022-11-04 18:55:00,Saúde,1.1666666666667,2022-10-20 21:41:00,Go to psychiatrist appointment
2022-11-16 09:00:00,2022-11-16 11:00:00,Saúde,2.0,2022-05-20 11:50:00,Consult with Dr. Bruno
2023-01-11 10:30:00,2023-01-11 11:30:00,Saúde,1.0,2023-01-11 06:58:00,Go to the dentist
2023-01-26 09:45:00,2023-01-26 10:45:00,Saúde,1.0,2023-01-11 07:19:00,Have imaging exams
2023-03-25 07:10:00,2023-03-25 08:30:00,Saúde,1.3333333333333,2023-03-13 09:39:00,Have imaging exams
2023-04-14 10:40:00,2023-04-14 11:40:00,Saúde,1.0,2023-04-11 12:32:00,Consult the dermatologist
2023-05-13 10:15:00,2023-05-13 11:00:00,Saúde,0.75,2023-05-08 16:28:00,See the ophthalmologist
2023-06-24 14:00:00,2023-06-24 15:30:00,Saúde,1.5,2023-06-18 15:50:00,Go to psychiatrist appointment
2023-07-21 11:00:00,2023-07-21 12:00:00,Saúde,1.0,2023-06-23 13:48:00,Consult the dermatologist
2023-09-08 07:45:00,2023-09-08 08:30:00,Saúde,0.75,2023-09-07 17:26:00,Have a blood test
2023-09-28 17:30:00,2023-09-28 19:00:00,Saúde,1.5,2023-09-27 15:41:00,Go to psychiatrist appointment
2024-04-26 10:00:00,2024-04-26 11:00:00,Saúde,1.0,2024-04-25 11:20:00,Go to psychologist appointment
2024-04-30 07:30:00,2024-04-30 08:15:00,Saúde,0.75,2024-04-25 11:21:00,Have a blood test
2024-05-03 11:00:00,2024-05-03 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-05-10 11:00:00,2024-05-10 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-05-17 11:00:00,2024-05-17 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-05-24 11:00:00,2024-05-24 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-05-31 11:00:00,2024-05-31 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-06-07 11:00:00,2024-06-07 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-06-10 19:00:00,2024-06-10 20:00:00,Saúde,1.0,2024-06-07 10:41:00,Go to psychologist appointment
2024-06-14 11:00:00,2024-06-14 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-06-21 11:00:00,2024-06-21 12:00:00,Saúde,1.0,2024-05-02 21:48:00,Go to psychologist appointment
2024-06-28 10:00:00,2024-06-28 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-07-05 07:30:00,2024-07-05 08:15:00,Saúde,0.75,2024-07-04 15:45:00,Have a blood test
2024-07-05 10:00:00,2024-07-05 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-07-10 11:00:00,2024-07-10 12:00:00,Saúde,1.0,2024-07-09 12:24:00,Go to psychologist appointment
2024-07-12 10:00:00,2024-07-12 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-07-19 10:00:00,2024-07-19 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-07-24 10:20:00,2024-07-24 13:45:00,Saúde,3.4166666666667,2024-06-28 14:42:00,Have imaging exams
2024-07-26 10:00:00,2024-07-26 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-07-31 11:20:00,2024-07-31 12:20:00,Saúde,1.0,2024-07-31 01:12:00,Go to psychologist appointment
2024-08-02 07:30:00,2024-08-02 08:30:00,Saúde,1.0,2024-08-01 15:31:00,Have a blood test
2024-08-02 10:00:00,2024-08-02 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-08-07 11:00:00,2024-08-07 12:00:00,Saúde,1.0,2024-08-07 02:25:00,Go to psychologist appointment
2024-08-09 10:00:00,2024-08-09 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-08-16 09:00:00,2024-08-16 11:00:00,Saúde,2.0,2024-03-11 12:47:00,Consult with Dr. Bruno
2024-08-16 10:00:00,2024-08-16 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-08-23 10:00:00,2024-08-23 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-08-30 10:00:00,2024-08-30 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-09-06 10:00:00,2024-09-06 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-09-13 10:00:00,2024-09-13 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-09-20 10:00:00,2024-09-20 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-09-27 10:00:00,2024-09-27 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-10-04 10:00:00,2024-10-04 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-10-11 10:00:00,2024-10-11 11:30:00,Saúde,1.5,2024-06-25 17:40:00,Do pilates
2024-12-19 10:00:00,2024-12-19 12:00:00,Saúde,2.0,2024-12-18 12:08:00,See the nutritionist
2025-01-28 14:30:00,2025-01-28 15:30:00,Saúde,1.0,2025-01-24 01:06:00,Go to the dentist
2025-02-07 10:00:00,2025-02-07 11:00:00,Saúde,1.0,2025-02-04 00:08:00,Consult the dermatologist
2025-03-24 18:30:00,2025-03-24 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-03-31 07:00:00,2025-03-31 07:45:00,Saúde,0.75,2025-03-31 08:00:00,Have a blood test
2025-03-31 18:30:00,2025-03-31 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-04-07 18:30:00,2025-04-07 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-04-09 11:00:00,2025-04-09 12:00:00,Saúde,1.0,2025-04-06 15:24:00,Go to psychiatrist appointment
2025-04-14 18:30:00,2025-04-14 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-04-21 18:30:00,2025-04-21 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-04-28 18:30:00,2025-04-28 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-05-05 18:30:00,2025-05-05 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-05-12 18:30:00,2025-05-12 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-05-19 18:30:00,2025-05-19 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-05-26 18:30:00,2025-05-26 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-06-02 18:30:00,2025-06-02 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-06-09 18:30:00,2025-06-09 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-06-16 18:30:00,2025-06-16 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-06-23 18:30:00,2025-06-23 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-06-30 18:30:00,2025-06-30 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-07-07 18:30:00,2025-07-07 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
2025-07-14 18:30:00,2025-07-14 19:30:00,Saúde,1.0,2025-03-24 00:08:00,Go to psychologist appointment
